BottomUpDynamicProgramming,instance_p01.txt,10,[70, 127],333,0:00:00.001000,-,0:00:00.001515,333,190,5,-,-,
BottomUpDynamicProgramming,instance_p01.txt,10,[70, 127],333,0:00:00.010000,-,0:00:00.001206,333,190,5,-,-,
BottomUpDynamicProgramming,instance_p02.txt,10,[50, 81, 120],369,0:00:00.001000,-,0:00:00.001557,369,218,6,-,-,
BottomUpDynamicProgramming,instance_p02.txt,10,[50, 81, 120],369,0:00:00.010000,-,0:00:00.001273,369,218,6,-,-,
BottomUpDynamicProgramming,instance_p02.txt,10,[50, 81, 120],369,0:00:00.100000,-,0:00:00.001168,369,218,6,-,-,
BottomUpDynamicProgramming,instance_p03.txt,10,[31, 37, 48, 152],393,0:00:00.001000,-,0:00:00.001328,393,243,6,-,-,
BottomUpDynamicProgramming,instance_p03.txt,10,[31, 37, 48, 152],393,0:00:00.010000,-,0:00:00.001309,393,243,6,-,-,
BottomUpDynamicProgramming,instance_p03.txt,10,[31, 37, 48, 152],393,0:00:00.100000,-,0:00:00.001672,393,243,6,-,-,
BottomUpDynamicProgramming,instance_p05.txt,6,[65, 85],345,0:00:00.001000,-,0:00:00.000636,345,145,4,-,-,
BottomUpDynamicProgramming,instance_p05.txt,6,[65, 85],345,0:00:00.010000,-,0:00:00.000756,345,145,4,-,-,
BottomUpDynamicProgramming,instance_p05.txt,6,[65, 85],345,0:00:00.100000,-,0:00:00.000805,345,145,4,-,-,
BottomUpDynamicProgramming,instance_p06.txt,10,[103, 156],451,0:00:00.001000,-,0:00:00.001206,261,100,3,-,-,
BottomUpDynamicProgramming,instance_p06.txt,10,[103, 156],451,0:00:00.010000,-,0:00:00.001456,451,256,6,-,-,
BottomUpDynamicProgramming,instance_p06.txt,10,[103, 156],451,0:00:00.100000,-,0:00:00.001640,451,256,6,-,-,
